"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Kloten ZH","In Kloten hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 60 Prozent verworfen. Kloten hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Kloten (ZH)","A Kloten, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 60 pour cent des voix. Kloten a rejeté l'initiative, tout comme son canton.","Kloten ZH","A Kloten gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 60 per cento di voti a sfavore. Kloten ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Lufingen ZH","Nein zur Kostenbremse-Initiative in Lufingen mit 69,9 Prozent Ablehnung. Lufingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Lufingen (ZH)","A Lufingen, les habitants disent non à 69,9 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Lufingen a rejeté l'initiative, tout comme son canton.","Lufingen ZH","Nel comune di Lufingen, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 69,9 per cento di voti contrari. Lufingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Nürensdorf ZH","In Nürensdorf hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 72 Prozent verworfen. Nürensdorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Nürensdorf (ZH)","A Nürensdorf, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 72 pour cent des voix. Nürensdorf a rejeté l'initiative, tout comme son canton.","Nürensdorf ZH","A Nürensdorf gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 72 per cento di voti a sfavore. Nürensdorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oberembrach ZH","Oberembrach hat die Kostenbremse-Initiative mit 74,9 Prozent abgelehnt. Oberembrach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Oberembrach (ZH)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Oberembrach avec 74,9 pour cent de non. Oberembrach a rejeté l'initiative, tout comme son canton.","Oberembrach ZH","L'iniziativa per un freno ai costi del Centro è stata respinta a Oberembrach, dove ha riscosso il 74,9 per cento di ""no"". Oberembrach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Opfikon ZH","Keine Mehrheit für die Kostenbremse-Initiative in Opfikon: Mit 1'774 Nein-Stimmen zu 1'182 Ja-Stimmen oder 60 Prozent hat die Gemeinde das Volksbegehren verworfen. Opfikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Opfikon (ZH)","C'est non à 60 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Opfikon. Opfikon a rejeté l'initiative, tout comme son canton.","Opfikon ZH","Il 60 per cento degli elettori di Opfikon ha respinto l'iniziativa per un freno ai costi del Centro. Opfikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Rafz ZH","Nein zur Kostenbremse-Initiative in Rafz: Mit 64,3 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Rafz hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Rafz (ZH)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Rafz avec 64,3 pour cent des suffrages. Rafz a rejeté l'initiative, tout comme son canton.","Rafz ZH","Gli elettori di Rafz si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 64,3 per cento di voti contrari. Rafz ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Rorbas ZH","In Rorbas hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 64,2 Prozent verworfen. Rorbas hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Rorbas (ZH)","A Rorbas, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 64,2 pour cent des voix. Rorbas a rejeté l'initiative, tout comme son canton.","Rorbas ZH","A Rorbas gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 64,2 per cento di voti a sfavore. Rorbas ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wallisellen ZH","In Wallisellen hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 68,1 Prozent der abgegebenen Stimmzettel stand ein Nein. Wallisellen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wallisellen (ZH)","Les habitants de Wallisellen rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 68,1 pour cent de non. Wallisellen a rejeté l'initiative, tout comme son canton.","Wallisellen ZH","I cittadini di Wallisellen hanno respinto l'iniziativa per un freno ai costi del Centro con il 68,1 per cento di voti contrari. Wallisellen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wasterkingen ZH","Nein zur Kostenbremse-Initiative in Wasterkingen mit 61,5 Prozent Ablehnung. Wasterkingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wasterkingen (ZH)","A Wasterkingen, les habitants disent non à 61,5 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Wasterkingen a rejeté l'initiative, tout comme son canton.","Wasterkingen ZH","Nel comune di Wasterkingen, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 61,5 per cento di voti contrari. Wasterkingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wil ZH","Nein zur Kostenbremse-Initiative in Wil ZH mit 66,3 Prozent Ablehnung. Wil ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wil (ZH)","A Wil (ZH), les habitants disent non à 66,3 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Wil (ZH) a rejeté l'initiative, tout comme son canton.","Wil ZH ZH","Nel comune di Wil ZH, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 66,3 per cento di voti contrari. Wil ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Winkel ZH","Keine Mehrheit für die Kostenbremse-Initiative in Winkel: Mit 1'213 Nein-Stimmen zu 586 Ja-Stimmen oder 67,4 Prozent hat die Gemeinde das Volksbegehren verworfen. Winkel hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Winkel (ZH)","C'est non à 67,4 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Winkel. Winkel a rejeté l'initiative, tout comme son canton.","Winkel ZH","Il 67,4 per cento degli elettori di Winkel ha respinto l'iniziativa per un freno ai costi del Centro. Winkel ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Bachs ZH","In Bachs hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 66,7 Prozent verworfen. Bachs hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Bachs (ZH)","A Bachs, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 66,7 pour cent des voix. Bachs a rejeté l'initiative, tout comme son canton.","Bachs ZH","A Bachs gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 66,7 per cento di voti a sfavore. Bachs ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Boppelsen ZH","In Boppelsen hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 69,1 Prozent der abgegebenen Stimmzettel stand ein Nein. Boppelsen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Boppelsen (ZH)","Les habitants de Boppelsen rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 69,1 pour cent de non. Boppelsen a rejeté l'initiative, tout comme son canton.","Boppelsen ZH","I cittadini di Boppelsen hanno respinto l'iniziativa per un freno ai costi del Centro con il 69,1 per cento di voti contrari. Boppelsen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Buchs ZH","In Buchs ZH hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 65,5 Prozent der abgegebenen Stimmzettel stand ein Nein. Buchs ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Buchs (ZH)","Les habitants de Buchs (ZH) rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 65,5 pour cent de non. Buchs (ZH) a rejeté l'initiative, tout comme son canton.","Buchs ZH","I cittadini di Buchs ZH hanno respinto l'iniziativa per un freno ai costi del Centro con il 65,5 per cento di voti contrari. Buchs ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Dällikon ZH","Dällikon hat die Kostenbremse-Initiative mit 63,3 Prozent abgelehnt. Dällikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dällikon (ZH)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Dällikon avec 63,3 pour cent de non. Dällikon a rejeté l'initiative, tout comme son canton.","Dällikon ZH","L'iniziativa per un freno ai costi del Centro è stata respinta a Dällikon, dove ha riscosso il 63,3 per cento di ""no"". Dällikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Dänikon ZH","In Dänikon hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 67 Prozent der abgegebenen Stimmzettel stand ein Nein. Dänikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dänikon (ZH)","Les habitants de Dänikon rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 67 pour cent de non. Dänikon a rejeté l'initiative, tout comme son canton.","Dänikon ZH","I cittadini di Dänikon hanno respinto l'iniziativa per un freno ai costi del Centro con il 67 per cento di voti contrari. Dänikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Dielsdorf ZH","Nein zur Kostenbremse-Initiative in Dielsdorf mit 66,3 Prozent Ablehnung. Dielsdorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dielsdorf (ZH)","A Dielsdorf, les habitants disent non à 66,3 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Dielsdorf a rejeté l'initiative, tout comme son canton.","Dielsdorf ZH","Nel comune di Dielsdorf, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 66,3 per cento di voti contrari. Dielsdorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Hüttikon ZH","Hüttikon hat die Kostenbremse-Initiative mit 71,9 Prozent abgelehnt. Hüttikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Hüttikon (ZH)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Hüttikon avec 71,9 pour cent de non. Hüttikon a rejeté l'initiative, tout comme son canton.","Hüttikon ZH","L'iniziativa per un freno ai costi del Centro è stata respinta a Hüttikon, dove ha riscosso il 71,9 per cento di ""no"". Hüttikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Neerach ZH","Nein zur Kostenbremse-Initiative in Neerach: Mit 71,5 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Neerach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Neerach (ZH)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Neerach avec 71,5 pour cent des suffrages. Neerach a rejeté l'initiative, tout comme son canton.","Neerach ZH","Gli elettori di Neerach si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 71,5 per cento di voti contrari. Neerach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Niederglatt ZH","Keine Mehrheit für die Kostenbremse-Initiative in Niederglatt: Mit 821 Nein-Stimmen zu 474 Ja-Stimmen oder 63,4 Prozent hat die Gemeinde das Volksbegehren verworfen. Niederglatt hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Niederglatt (ZH)","C'est non à 63,4 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Niederglatt. Niederglatt a rejeté l'initiative, tout comme son canton.","Niederglatt ZH","Il 63,4 per cento degli elettori di Niederglatt ha respinto l'iniziativa per un freno ai costi del Centro. Niederglatt ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Niederhasli ZH","In Niederhasli hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 63,1 Prozent verworfen. Niederhasli hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Niederhasli (ZH)","A Niederhasli, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 63,1 pour cent des voix. Niederhasli a rejeté l'initiative, tout comme son canton.","Niederhasli ZH","A Niederhasli gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 63,1 per cento di voti a sfavore. Niederhasli ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Niederweningen ZH","Keine Mehrheit für die Kostenbremse-Initiative in Niederweningen: Mit 707 Nein-Stimmen zu 332 Ja-Stimmen oder 68 Prozent hat die Gemeinde das Volksbegehren verworfen. Niederweningen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Niederweningen (ZH)","C'est non à 68 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Niederweningen. Niederweningen a rejeté l'initiative, tout comme son canton.","Niederweningen ZH","Il 68 per cento degli elettori di Niederweningen ha respinto l'iniziativa per un freno ai costi del Centro. Niederweningen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oberglatt ZH","59,2 Prozent der Stimmbürgerinnen und Stimmbürger von Oberglatt sagen Nein zur Kostenbremse-Initiative. Oberglatt hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Oberglatt (ZH)","Les habitants d'Oberglatt s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 59,2 pour cent de non. Oberglatt a rejeté l'initiative, tout comme son canton.","Oberglatt ZH","Gli abitanti di Oberglatt hanno respinto l'iniziativa per un freno ai costi del Centro con il 59,2 per cento di ""no"". Oberglatt ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oberweningen ZH","In Oberweningen hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 65,9 Prozent der abgegebenen Stimmzettel stand ein Nein. Oberweningen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Oberweningen (ZH)","Les habitants d'Oberweningen rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 65,9 pour cent de non. Oberweningen a rejeté l'initiative, tout comme son canton.","Oberweningen ZH","I cittadini di Oberweningen hanno respinto l'iniziativa per un freno ai costi del Centro con il 65,9 per cento di voti contrari. Oberweningen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Otelfingen ZH","65,6 Prozent der Stimmbürgerinnen und Stimmbürger von Otelfingen sagen Nein zur Kostenbremse-Initiative. Otelfingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Otelfingen (ZH)","Les habitants d'Otelfingen s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 65,6 pour cent de non. Otelfingen a rejeté l'initiative, tout comme son canton.","Otelfingen ZH","Gli abitanti di Otelfingen hanno respinto l'iniziativa per un freno ai costi del Centro con il 65,6 per cento di ""no"". Otelfingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Regensberg ZH","Nein zur Kostenbremse-Initiative in Regensberg: Mit 70,1 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Regensberg hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Regensberg (ZH)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Regensberg avec 70,1 pour cent des suffrages. Regensberg a rejeté l'initiative, tout comme son canton.","Regensberg ZH","Gli elettori di Regensberg si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 70,1 per cento di voti contrari. Regensberg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
