"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Hüntwangen ZH","In Hüntwangen hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 76,8 Prozent verworfen. Hüntwangen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Hüntwangen (ZH)","A Hüntwangen, les habitants sont défavorables à l'initiative pour interdire la ""vaccination obligatoire"" avec 76,8 pour cent des voix. Hüntwangen a rejeté l'initiative, tout comme son canton.","Hüntwangen ZH","A Hüntwangen gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 76,8 per cento di voti a sfavore. Hüntwangen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Kloten ZH","In Kloten hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 72,5 Prozent verworfen. Kloten hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Kloten (ZH)","A Kloten, les habitants sont défavorables à l'initiative pour interdire la ""vaccination obligatoire"" avec 72,5 pour cent des voix. Kloten a rejeté l'initiative, tout comme son canton.","Kloten ZH","A Kloten gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 72,5 per cento di voti a sfavore. Kloten ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Lufingen ZH","Nein zur ""Stopp-Impfpflicht""-Initiative in Lufingen mit 73,8 Prozent Ablehnung. Lufingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Lufingen (ZH)","A Lufingen, les habitants disent non à 73,8 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Lufingen a rejeté l'initiative, tout comme son canton.","Lufingen ZH","Nel comune di Lufingen, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 73,8 per cento di voti contrari. Lufingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Nürensdorf ZH","In Nürensdorf hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 73 Prozent verworfen. Nürensdorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Nürensdorf (ZH)","A Nürensdorf, les habitants sont défavorables à l'initiative pour interdire la ""vaccination obligatoire"" avec 73 pour cent des voix. Nürensdorf a rejeté l'initiative, tout comme son canton.","Nürensdorf ZH","A Nürensdorf gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 73 per cento di voti a sfavore. Nürensdorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oberembrach ZH","Oberembrach hat die ""Stopp-Impfpflicht""-Initiative mit 71,8 Prozent abgelehnt. Oberembrach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Oberembrach (ZH)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Oberembrach avec 71,8 pour cent de non. Oberembrach a rejeté l'initiative, tout comme son canton.","Oberembrach ZH","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Oberembrach, dove ha riscosso il 71,8 per cento di ""no"". Oberembrach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Opfikon ZH","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Opfikon: Mit 2'168 Nein-Stimmen zu 772 Ja-Stimmen oder 73,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Opfikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Opfikon (ZH)","C'est non à 73,7 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Opfikon. Opfikon a rejeté l'initiative, tout comme son canton.","Opfikon ZH","Il 73,7 per cento degli elettori di Opfikon ha respinto l'iniziativa per la libertà e l'integrità fisica. Opfikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Rafz ZH","Nein zur ""Stopp-Impfpflicht""-Initiative in Rafz: Mit 74,8 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Rafz hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Rafz (ZH)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Rafz avec 74,8 pour cent des suffrages. Rafz a rejeté l'initiative, tout comme son canton.","Rafz ZH","Gli elettori di Rafz si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 74,8 per cento di voti contrari. Rafz ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Rorbas ZH","In Rorbas hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 73,6 Prozent verworfen. Rorbas hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Rorbas (ZH)","A Rorbas, les habitants sont défavorables à l'initiative pour interdire la ""vaccination obligatoire"" avec 73,6 pour cent des voix. Rorbas a rejeté l'initiative, tout comme son canton.","Rorbas ZH","A Rorbas gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 73,6 per cento di voti a sfavore. Rorbas ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wallisellen ZH","In Wallisellen hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 78,2 Prozent der abgegebenen Stimmzettel stand ein Nein. Wallisellen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wallisellen (ZH)","Les habitants de Wallisellen rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 78,2 pour cent de non. Wallisellen a rejeté l'initiative, tout comme son canton.","Wallisellen ZH","I cittadini di Wallisellen hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 78,2 per cento di voti contrari. Wallisellen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wasterkingen ZH","Nein zur ""Stopp-Impfpflicht""-Initiative in Wasterkingen mit 76,7 Prozent Ablehnung. Wasterkingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wasterkingen (ZH)","A Wasterkingen, les habitants disent non à 76,7 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Wasterkingen a rejeté l'initiative, tout comme son canton.","Wasterkingen ZH","Nel comune di Wasterkingen, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 76,7 per cento di voti contrari. Wasterkingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wil ZH","Nein zur ""Stopp-Impfpflicht""-Initiative in Wil ZH mit 72,8 Prozent Ablehnung. Wil ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wil (ZH)","A Wil (ZH), les habitants disent non à 72,8 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Wil (ZH) a rejeté l'initiative, tout comme son canton.","Wil ZH ZH","Nel comune di Wil ZH, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 72,8 per cento di voti contrari. Wil ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Winkel ZH","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Winkel: Mit 1'379 Nein-Stimmen zu 423 Ja-Stimmen oder 76,5 Prozent hat die Gemeinde das Volksbegehren verworfen. Winkel hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Winkel (ZH)","C'est non à 76,5 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Winkel. Winkel a rejeté l'initiative, tout comme son canton.","Winkel ZH","Il 76,5 per cento degli elettori di Winkel ha respinto l'iniziativa per la libertà e l'integrità fisica. Winkel ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Bachs ZH","In Bachs hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 70,2 Prozent verworfen. Bachs hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Bachs (ZH)","A Bachs, les habitants sont défavorables à l'initiative pour interdire la ""vaccination obligatoire"" avec 70,2 pour cent des voix. Bachs a rejeté l'initiative, tout comme son canton.","Bachs ZH","A Bachs gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 70,2 per cento di voti a sfavore. Bachs ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Boppelsen ZH","In Boppelsen hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 71,1 Prozent der abgegebenen Stimmzettel stand ein Nein. Boppelsen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Boppelsen (ZH)","Les habitants de Boppelsen rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 71,1 pour cent de non. Boppelsen a rejeté l'initiative, tout comme son canton.","Boppelsen ZH","I cittadini di Boppelsen hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 71,1 per cento di voti contrari. Boppelsen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Buchs ZH","In Buchs ZH hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 73,9 Prozent der abgegebenen Stimmzettel stand ein Nein. Buchs ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Buchs (ZH)","Les habitants de Buchs (ZH) rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 73,9 pour cent de non. Buchs (ZH) a rejeté l'initiative, tout comme son canton.","Buchs ZH","I cittadini di Buchs ZH hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 73,9 per cento di voti contrari. Buchs ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Dällikon ZH","Dällikon hat die ""Stopp-Impfpflicht""-Initiative mit 73,5 Prozent abgelehnt. Dällikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dällikon (ZH)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Dällikon avec 73,5 pour cent de non. Dällikon a rejeté l'initiative, tout comme son canton.","Dällikon ZH","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Dällikon, dove ha riscosso il 73,5 per cento di ""no"". Dällikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Dänikon ZH","In Dänikon hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 73,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Dänikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dänikon (ZH)","Les habitants de Dänikon rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 73,8 pour cent de non. Dänikon a rejeté l'initiative, tout comme son canton.","Dänikon ZH","I cittadini di Dänikon hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 73,8 per cento di voti contrari. Dänikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Dielsdorf ZH","Nein zur ""Stopp-Impfpflicht""-Initiative in Dielsdorf mit 72,4 Prozent Ablehnung. Dielsdorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dielsdorf (ZH)","A Dielsdorf, les habitants disent non à 72,4 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Dielsdorf a rejeté l'initiative, tout comme son canton.","Dielsdorf ZH","Nel comune di Dielsdorf, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 72,4 per cento di voti contrari. Dielsdorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Hüttikon ZH","Hüttikon hat die ""Stopp-Impfpflicht""-Initiative mit 73,6 Prozent abgelehnt. Hüttikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Hüttikon (ZH)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Hüttikon avec 73,6 pour cent de non. Hüttikon a rejeté l'initiative, tout comme son canton.","Hüttikon ZH","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Hüttikon, dove ha riscosso il 73,6 per cento di ""no"". Hüttikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Neerach ZH","Nein zur ""Stopp-Impfpflicht""-Initiative in Neerach: Mit 71,5 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Neerach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Neerach (ZH)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Neerach avec 71,5 pour cent des suffrages. Neerach a rejeté l'initiative, tout comme son canton.","Neerach ZH","Gli elettori di Neerach si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 71,5 per cento di voti contrari. Neerach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Niederglatt ZH","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Niederglatt: Mit 872 Nein-Stimmen zu 423 Ja-Stimmen oder 67,3 Prozent hat die Gemeinde das Volksbegehren verworfen. Niederglatt hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Niederglatt (ZH)","C'est non à 67,3 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Niederglatt. Niederglatt a rejeté l'initiative, tout comme son canton.","Niederglatt ZH","Il 67,3 per cento degli elettori di Niederglatt ha respinto l'iniziativa per la libertà e l'integrità fisica. Niederglatt ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Niederhasli ZH","In Niederhasli hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 71,4 Prozent verworfen. Niederhasli hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Niederhasli (ZH)","A Niederhasli, les habitants sont défavorables à l'initiative pour interdire la ""vaccination obligatoire"" avec 71,4 pour cent des voix. Niederhasli a rejeté l'initiative, tout comme son canton.","Niederhasli ZH","A Niederhasli gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 71,4 per cento di voti a sfavore. Niederhasli ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Niederweningen ZH","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Niederweningen: Mit 798 Nein-Stimmen zu 240 Ja-Stimmen oder 76,9 Prozent hat die Gemeinde das Volksbegehren verworfen. Niederweningen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Niederweningen (ZH)","C'est non à 76,9 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Niederweningen. Niederweningen a rejeté l'initiative, tout comme son canton.","Niederweningen ZH","Il 76,9 per cento degli elettori di Niederweningen ha respinto l'iniziativa per la libertà e l'integrità fisica. Niederweningen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oberglatt ZH","65,8 Prozent der Stimmbürgerinnen und Stimmbürger von Oberglatt sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Oberglatt hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Oberglatt (ZH)","Les habitants d'Oberglatt s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 65,8 pour cent de non. Oberglatt a rejeté l'initiative, tout comme son canton.","Oberglatt ZH","Gli abitanti di Oberglatt hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 65,8 per cento di ""no"". Oberglatt ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oberweningen ZH","In Oberweningen hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 75,3 Prozent der abgegebenen Stimmzettel stand ein Nein. Oberweningen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Oberweningen (ZH)","Les habitants d'Oberweningen rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 75,3 pour cent de non. Oberweningen a rejeté l'initiative, tout comme son canton.","Oberweningen ZH","I cittadini di Oberweningen hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 75,3 per cento di voti contrari. Oberweningen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
