"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Brütten ZH","NA NA","Brütten (ZH)","A Brütten, les habitants sont défavorables à l'initiative pour la biodiversité avec 99,5 pour cent des voix. Le plus fort pourcentage de non du canton de Zurich a été obtenu à Brütten.","Brütten ZH","NA NA"
"Dägerlen ZH","NA NA","Dägerlen (ZH)","A Dägerlen, les habitants disent oui à 73,9 pour cent à l'initiative pour la biodiversité. Dägerlen a approuvé l'initiative, contrairement à son canton.","Dägerlen ZH","NA NA"
"Dättlikon ZH","NA NA","Dättlikon (ZH)","L'initiative pour la biodiversité échoue à Dättlikon avec 59,6 pour cent des suffrages. Dättlikon a rejeté l'initiative, tout comme son canton.","Dättlikon ZH","NA NA"
"Dinhard ZH","NA NA","Dinhard (ZH)","A Dinhard, les habitants disent non à 54,9 pour cent à l'initiative pour la biodiversité. Dinhard a rejeté l'initiative, tout comme son canton.","Dinhard ZH","NA NA"
"Ellikon an der Thur ZH","NA NA","Ellikon an der Thur (ZH)","A Ellikon an der Thur, les habitants disent non à 60,7 pour cent à l'initiative pour la biodiversité. Ellikon an der Thur a rejeté l'initiative, tout comme son canton.","Ellikon an der Thur ZH","NA NA"
"Elsau ZH","NA NA","Elsau (ZH)","Les habitants d'Elsau rejettent l'initiative pour la biodiversité avec 60,6 pour cent de non. Elsau a rejeté l'initiative, tout comme son canton.","Elsau ZH","NA NA"
"Hagenbuch ZH","NA NA","Hagenbuch (ZH)","Les habitants de Hagenbuch acceptent l'initiative pour la biodiversité avec 56,7 pour cent de oui. Hagenbuch a approuvé l'initiative, contrairement à son canton.","Hagenbuch ZH","NA NA"
"Hettlingen ZH","NA NA","Hettlingen (ZH)","Les habitants de Hettlingen s'opposent à l'initiative pour la biodiversité avec 54,5 pour cent de non. Hettlingen a rejeté l'initiative, tout comme son canton.","Hettlingen ZH","NA NA"
"Neftenbach ZH","NA NA","Neftenbach (ZH)","Les habitants de Neftenbach rejettent l'initiative pour la biodiversité avec 61,5 pour cent de non. Neftenbach a rejeté l'initiative, tout comme son canton.","Neftenbach ZH","NA NA"
"Pfungen ZH","NA NA","Pfungen (ZH)","Les habitants de Pfungen approuvent l'initiative pour la biodiversité avec 94 pour cent des voix. Pfungen a approuvé l'initiative, contrairement à son canton.","Pfungen ZH","NA NA"
"Rickenbach ZH","NA NA","Rickenbach (ZH)","C'est non à 64,7 pour cent à l'initiative pour la biodiversité à Rickenbach (ZH). Rickenbach (ZH) a rejeté l'initiative, tout comme son canton.","Rickenbach ZH","NA NA"
"Schlatt ZH","NA NA","Schlatt (ZH)","L'initiative pour la biodiversité échoue à Schlatt (ZH) avec 67 pour cent des suffrages. Schlatt (ZH) a rejeté l'initiative, tout comme son canton.","Schlatt ZH","NA NA"
"Seuzach ZH","NA NA","Seuzach (ZH)","A Seuzach, les habitants disent oui à 97,5 pour cent à l'initiative pour la biodiversité. Le plus fort pourcentage de oui du canton de Zurich a été obtenu à Seuzach.","Seuzach ZH","NA NA"
"Turbenthal ZH","NA NA","Turbenthal (ZH)","A Turbenthal, les habitants sont défavorables à l'initiative pour la biodiversité avec 67,2 pour cent des voix. Turbenthal a rejeté l'initiative, tout comme son canton.","Turbenthal ZH","NA NA"
"Winterthur ZH","NA NA","Winterthour (ZH)","C'est non à 83,3 pour cent à l'initiative pour la biodiversité à Winterthour. Winterthour a rejeté l'initiative, tout comme son canton.","Winterthur ZH","NA NA"
"Zell ZH","NA NA","Zell (ZH)","L'initiative pour la biodiversité échoue à Zell (ZH) avec 67,8 pour cent des suffrages. Zell (ZH) a rejeté l'initiative, tout comme son canton.","Zell ZH","NA NA"
"Aesch ZH","NA NA","Aesch (ZH)","Les électeurs d'Aesch (ZH) valident l'initiative pour la biodiversité avec 63,2 pour cent des voix. Aesch (ZH) a approuvé l'initiative, contrairement à son canton.","Aesch ZH","NA NA"
"Birmensdorf ZH","NA NA","Birmensdorf (ZH)","C'est non à 50 pour cent à l'initiative pour la biodiversité à Birmensdorf (ZH). Birmensdorf (ZH) a rejeté l'initiative, tout comme son canton.","Birmensdorf ZH","NA NA"
"Dietikon ZH","NA NA","Dietikon (ZH)","A Dietikon, les habitants sont défavorables à l'initiative pour la biodiversité avec 66,4 pour cent des voix. Dietikon a rejeté l'initiative, tout comme son canton.","Dietikon ZH","NA NA"
"Geroldswil ZH","NA NA","Geroldswil (ZH)","A Geroldswil, les habitants sont favorables à l'initiative pour la biodiversité avec 54,2 pour cent des suffrages. Geroldswil a approuvé l'initiative, contrairement à son canton.","Geroldswil ZH","NA NA"
"Oberengstringen ZH","NA NA","Oberengstringen (ZH)","Les habitants d'Oberengstringen approuvent l'initiative pour la biodiversité avec 87 pour cent des voix. Oberengstringen a approuvé l'initiative, contrairement à son canton.","Oberengstringen ZH","NA NA"
"Oetwil an der Limmat ZH","NA NA","Oetwil an der Limmat (ZH)","L'initiative pour la biodiversité échoue à Oetwil an der Limmat avec 61,7 pour cent des suffrages. Oetwil an der Limmat a rejeté l'initiative, tout comme son canton.","Oetwil an der Limmat ZH","NA NA"
"Schlieren ZH","NA NA","Schlieren (ZH)","A Schlieren, les habitants disent non à 98,9 pour cent à l'initiative pour la biodiversité. Schlieren a rejeté l'initiative, tout comme son canton.","Schlieren ZH","NA NA"
"Uitikon ZH","NA NA","Uitikon (ZH)","A Uitikon, les habitants sont favorables à l'initiative pour la biodiversité avec 50,3 pour cent des suffrages. Uitikon a approuvé l'initiative, contrairement à son canton.","Uitikon ZH","NA NA"
"Unterengstringen ZH","NA NA","Unterengstringen (ZH)","Les habitants d'Unterengstringen rejettent l'initiative pour la biodiversité avec 69,6 pour cent de non. Unterengstringen a rejeté l'initiative, tout comme son canton.","Unterengstringen ZH","NA NA"
"Urdorf ZH","NA NA","Urdorf (ZH)","Les habitants d'Urdorf approuvent l'initiative pour la biodiversité avec 72 pour cent des voix. Urdorf a approuvé l'initiative, contrairement à son canton.","Urdorf ZH","NA NA"
"Weiningen ZH","NA NA","Weiningen (ZH)","Les électeurs de Weiningen (ZH) valident l'initiative pour la biodiversité avec 54,9 pour cent des voix. Weiningen (ZH) a approuvé l'initiative, contrairement à son canton.","Weiningen ZH","NA NA"
"Zürich ZH","NA NA","Zurich (ZH)","A Zurich, les habitants disent oui à 54,5 pour cent à l'initiative pour la biodiversité. Zurich a approuvé l'initiative, contrairement à son canton.","Zurigo ZH","NA NA"
"Andelfingen ZH","NA NA","Andelfingen (ZH)","Les habitants d'Andelfingen acceptent l'initiative pour la biodiversité avec 59,5 pour cent de oui. Andelfingen a approuvé l'initiative, contrairement à son canton.","Andelfingen ZH","NA NA"
"Stammheim ZH","NA NA","Stammheim (ZH)","Les habitants de Stammheim approuvent l'initiative pour la biodiversité avec 64 pour cent des voix. Stammheim a approuvé l'initiative, contrairement à son canton.","Stammheim ZH","NA NA"
"Wädenswil ZH","NA NA","Wädenswil (ZH)","C'est oui à 57,3 pour cent à l'initiative pour la biodiversité à Wädenswil. Wädenswil a approuvé l'initiative, contrairement à son canton.","Wädenswil ZH","NA NA"
"Elgg ZH","NA NA","Elgg (ZH)","L'initiative pour la biodiversité passe la rampe à Elgg avec 95,5 pour cent de oui. Elgg a approuvé l'initiative, contrairement à son canton.","Elgg ZH","NA NA"
"Horgen ZH","NA NA","Horgen (ZH)","A Horgen, les habitants disent non à 82,4 pour cent à l'initiative pour la biodiversité. Horgen a rejeté l'initiative, tout comme son canton.","Horgen ZH","NA NA"
"Illnau-Effretikon ZH","NA NA","Illnau-Effretikon (ZH)","C'est oui à 54 pour cent à l'initiative pour la biodiversité à Illnau-Effretikon. Illnau-Effretikon a approuvé l'initiative, contrairement à son canton.","Illnau-Effretikon ZH","NA NA"
"Bauma ZH","NA NA","Bauma (ZH)","Les habitants de Bauma approuvent l'initiative pour la biodiversité avec 52,7 pour cent des voix. Bauma a approuvé l'initiative, contrairement à son canton.","Bauma ZH","NA NA"
"Wiesendangen ZH","NA NA","Wiesendangen (ZH)","C'est non à 57 pour cent à l'initiative pour la biodiversité à Wiesendangen. Wiesendangen a rejeté l'initiative, tout comme son canton.","Wiesendangen ZH","NA NA"
"Aarberg BE","NA NA","Aarberg (BE)","A Aarberg, les habitants sont favorables à l'initiative pour la biodiversité avec 67,9 pour cent des suffrages. Aarberg a approuvé l'initiative, tout comme son canton.","Aarberg BE","NA NA"
"Bargen BE","NA NA","Bargen (BE)","Les électeurs de Bargen (BE) valident l'initiative pour la biodiversité avec 63 pour cent des voix. Bargen (BE) a approuvé l'initiative, tout comme son canton.","Bargen BE BE","NA NA"
"Grossaffoltern BE","NA NA","Grossaffoltern (BE)","A Grossaffoltern, les habitants disent oui à 65 pour cent à l'initiative pour la biodiversité. Grossaffoltern a approuvé l'initiative, tout comme son canton.","Grossaffoltern BE","NA NA"
"Kallnach BE","NA NA","Kallnach (BE)","C'est oui à 95,2 pour cent à l'initiative pour la biodiversité à Kallnach. Kallnach a approuvé l'initiative, tout comme son canton.","Kallnach BE","NA NA"
"Kappelen BE","NA NA","Kappelen (BE)","L'initiative pour la biodiversité échoue à Kappelen avec 95,4 pour cent des suffrages. Kappelen a rejeté l'initiative, contrairement à son canton.","Kappelen BE","NA NA"
"Lyss BE","NA NA","Lyss (BE)","Les habitants de Lyss rejettent l'initiative pour la biodiversité avec 85,3 pour cent de non. Lyss a rejeté l'initiative, contrairement à son canton.","Lyss BE","NA NA"
"Meikirch BE","NA NA","Meikirch (BE)","Les habitants de Meikirch s'opposent à l'initiative pour la biodiversité avec 59,8 pour cent de non. Meikirch a rejeté l'initiative, contrairement à son canton.","Meikirch BE","NA NA"
"Radelfingen BE","NA NA","Radelfingen (BE)","A Radelfingen, les habitants sont défavorables à l'initiative pour la biodiversité avec 70,1 pour cent des voix. Radelfingen a rejeté l'initiative, contrairement à son canton.","Radelfingen BE","NA NA"
"Rapperswil BE","NA NA","Rapperswil (BE)","Les habitants de Rapperswil (BE) acceptent l'initiative pour la biodiversité avec 58,6 pour cent de oui. Rapperswil (BE) a approuvé l'initiative, tout comme son canton.","Rapperswil BE BE","NA NA"
"Schüpfen BE","NA NA","Schüpfen (BE)","A Schüpfen, les habitants disent non à 87,8 pour cent à l'initiative pour la biodiversité. Schüpfen a rejeté l'initiative, contrairement à son canton.","Schüpfen BE","NA NA"
"Seedorf BE","NA NA","Seedorf (BE)","Les habitants de Seedorf (BE) s'opposent à l'initiative pour la biodiversité avec 56,4 pour cent de non. Seedorf (BE) a rejeté l'initiative, contrairement à son canton.","Seedorf BE BE","NA NA"
"Aarwangen BE","NA NA","Aarwangen (BE)","L'initiative pour la biodiversité passe la rampe à Aarwangen avec 80,4 pour cent de oui. Aarwangen a approuvé l'initiative, tout comme son canton.","Aarwangen BE","NA NA"
"Auswil BE","NA NA","Auswil (BE)","C'est non à 90,9 pour cent à l'initiative pour la biodiversité à Auswil. Auswil a rejeté l'initiative, contrairement à son canton.","Auswil BE","NA NA"
"Bannwil BE","NA NA","Bannwil (BE)","A Bannwil, les habitants sont défavorables à l'initiative pour la biodiversité avec 77,5 pour cent des voix. Bannwil a rejeté l'initiative, contrairement à son canton.","Bannwil BE","NA NA"
"Bleienbach BE","NA NA","Bleienbach (BE)","Les habitants de Bleienbach approuvent l'initiative pour la biodiversité avec 63,1 pour cent des voix. Bleienbach a approuvé l'initiative, tout comme son canton.","Bleienbach BE","NA NA"
"Busswil bei Melchnau BE","NA NA","Busswil bei Melchnau (BE)","L'initiative pour la biodiversité échoue à Busswil bei Melchnau avec 70,2 pour cent des suffrages. Busswil bei Melchnau a rejeté l'initiative, contrairement à son canton.","Busswil bei Melchnau BE","NA NA"
"Gondiswil BE","NA NA","Gondiswil (BE)","C'est oui à 65,8 pour cent à l'initiative pour la biodiversité à Gondiswil. Gondiswil a approuvé l'initiative, tout comme son canton.","Gondiswil BE","NA NA"
"Langenthal BE","NA NA","Langenthal (BE)","L'initiative pour la biodiversité échoue à Langenthal avec 50,2 pour cent des suffrages. Langenthal a rejeté l'initiative, contrairement à son canton.","Langenthal BE","NA NA"
"Lotzwil BE","NA NA","Lotzwil (BE)","Les habitants de Lotzwil s'opposent à l'initiative pour la biodiversité avec 76,2 pour cent de non. Lotzwil a rejeté l'initiative, contrairement à son canton.","Lotzwil BE","NA NA"
"Madiswil BE","NA NA","Madiswil (BE)","A Madiswil, les habitants disent non à 76,1 pour cent à l'initiative pour la biodiversité. Madiswil a rejeté l'initiative, contrairement à son canton.","Madiswil BE","NA NA"
"Melchnau BE","NA NA","Melchnau (BE)","L'initiative pour la biodiversité ne passe pas la rampe à Melchnau avec 62,1 pour cent de non. Melchnau a rejeté l'initiative, contrairement à son canton.","Melchnau BE","NA NA"
"Oeschenbach BE","NA NA","Oeschenbach (BE)","Les habitants d'Oeschenbach approuvent l'initiative pour la biodiversité avec 82,3 pour cent des voix. Oeschenbach a approuvé l'initiative, tout comme son canton.","Oeschenbach BE","NA NA"
"Reisiswil BE","NA NA","Reisiswil (BE)","A Reisiswil, les habitants disent oui à 51 pour cent à l'initiative pour la biodiversité. Reisiswil a approuvé l'initiative, tout comme son canton.","Reisiswil BE","NA NA"
"Roggwil BE","NA NA","Roggwil (BE)","Les électeurs de Roggwil (BE) valident l'initiative pour la biodiversité avec 69,4 pour cent des voix. Roggwil (BE) a approuvé l'initiative, tout comme son canton.","Roggwil BE","NA NA"
"Rohrbach BE","NA NA","Rohrbach (BE)","Les habitants de Rohrbach approuvent l'initiative pour la biodiversité avec 75,7 pour cent des voix. Rohrbach a approuvé l'initiative, tout comme son canton.","Rohrbach BE","NA NA"
"Rohrbachgraben BE","NA NA","Rohrbachgraben (BE)","A Rohrbachgraben, les habitants sont défavorables à l'initiative pour la biodiversité avec 53,6 pour cent des voix. Rohrbachgraben a rejeté l'initiative, contrairement à son canton.","Rohrbachgraben BE","NA NA"
"Rütschelen BE","NA NA","Rütschelen (BE)","Les électeurs de Rütschelen valident l'initiative pour la biodiversité avec 51,1 pour cent des voix. Rütschelen a approuvé l'initiative, tout comme son canton.","Rütschelen BE","NA NA"
"Schwarzhäusern BE","NA NA","Schwarzhäusern (BE)","Les habitants de Schwarzhäusern acceptent l'initiative pour la biodiversité avec 54,4 pour cent de oui. Schwarzhäusern a approuvé l'initiative, tout comme son canton.","Schwarzhäusern BE","NA NA"
"Thunstetten BE","NA NA","Thunstetten (BE)","Les habitants de Thunstetten approuvent l'initiative pour la biodiversité avec 93,1 pour cent des voix. Thunstetten a approuvé l'initiative, tout comme son canton.","Thunstetten BE","NA NA"
"Ursenbach BE","NA NA","Ursenbach (BE)","A Ursenbach, les habitants disent oui à 57,8 pour cent à l'initiative pour la biodiversité. Ursenbach a approuvé l'initiative, tout comme son canton.","Ursenbach BE","NA NA"
"Wynau BE","NA NA","Wynau (BE)","C'est oui à 57,2 pour cent à l'initiative pour la biodiversité à Wynau. Wynau a approuvé l'initiative, tout comme son canton.","Wynau BE","NA NA"
"Bern BE","NA NA","Berne (BE)","A Berne, les habitants disent oui à 74,1 pour cent à l'initiative pour la biodiversité. Berne a approuvé l'initiative, tout comme son canton.","Berna BE","NA NA"
"Bolligen BE","NA NA","Bolligen (BE)","Les habitants de Bolligen rejettent l'initiative pour la biodiversité avec 55,3 pour cent de non. Bolligen a rejeté l'initiative, contrairement à son canton.","Bolligen BE","NA NA"
"Bremgarten bei Bern BE","NA NA","Bremgarten bei Bern (BE)","Les habitants de Bremgarten bei Bern s'opposent à l'initiative pour la biodiversité avec 58 pour cent de non. Bremgarten bei Bern a rejeté l'initiative, contrairement à son canton.","Bremgarten bei Bern BE","NA NA"
"Kirchlindach BE","NA NA","Kirchlindach (BE)","L'initiative pour la biodiversité ne passe pas la rampe à Kirchlindach avec 96,3 pour cent de non. Kirchlindach a rejeté l'initiative, contrairement à son canton.","Kirchlindach BE","NA NA"
"Köniz BE","NA NA","Köniz (BE)","C'est non à 61,4 pour cent à l'initiative pour la biodiversité à Köniz. Köniz a rejeté l'initiative, contrairement à son canton.","Köniz BE","NA NA"
"Muri bei Bern BE","NA NA","Muri bei Bern (BE)","Les habitants de Muri bei Bern s'opposent à l'initiative pour la biodiversité avec 52,6 pour cent de non. Muri bei Bern a rejeté l'initiative, contrairement à son canton.","Muri bei Bern BE","NA NA"
"Oberbalm BE","NA NA","Oberbalm (BE)","L'initiative pour la biodiversité échoue à Oberbalm avec 65,9 pour cent des suffrages. Oberbalm a rejeté l'initiative, contrairement à son canton.","Oberbalm BE","NA NA"
"Stettlen BE","NA NA","Stettlen (BE)","L'initiative pour la biodiversité ne passe pas la rampe à Stettlen avec 80,1 pour cent de non. Stettlen a rejeté l'initiative, contrairement à son canton.","Stettlen BE","NA NA"
