"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Volken ZH","Die Pensionskassenreform ist in Volken mit 57,9 Prozent der Stimmen angenommen worden. Damit hat in Volken seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 65,1 Prozent ein Nein in die Urne gelegt.","Volken (ZH)","La réforme de la LPP est approuvée à Volken par 57,9 pour cent des votants. Avec ce résultat, Volken bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 65,1 pour cent des voix.","Volken (ZH)","A Volken gli abitanti hanno accolto la riforma LPP con il 57,9 per cento di ""sì"". Con questo risultato, Volken si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 65,1 per cento dei voti contrari.
"
"Bachenbülach ZH","Ja zur Pensionskassenreform in Bachenbülach. Die Gemeinde hat Vorlage mit 70,4 Prozent der Stimmen angenommen. Damit hat in Bachenbülach seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 69,1 Prozent ein Nein in die Urne gelegt.","Bachenbülach (ZH)","Les habitants de Bachenbülach soutiennent à 70,4 pour cent la réforme de la LPP. Avec ce résultat, Bachenbülach bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 69,1 pour cent des voix.","Bachenbülach (ZH)","Gli elettori di Bachenbülach si sono mostrati favorevoli alla riforma LPP, che ha ricevuto il 70,4 per cento di ""sì"". Con questo risultato, Bachenbülach si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 69,1 per cento dei voti contrari.
"
"Bassersdorf ZH","61,3 Prozent der Stimmbürgerinnen und Stimmbürger von Bassersdorf haben sich gegen die Pensionskassenreform ausgesprochen. Damit hat die Ablehung in Bassersdorf im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 69,4 Prozent.","Bassersdorf (ZH)","A Bassersdorf, les citoyens rejettent à 61,3 pour cent la réforme de la LPP. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Bassersdorf avaient alors dit non à 69,4 pour cent à une adaptation du taux de conversion.","Bassersdorf (ZH)","Nel comune di Bassersdorf, i cittadini hanno respinto la riforma LPP con il 61,3 per cento di voti contrari. Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 69,4 per cento degli abitanti di Bassersdorf aveva respinto un adeguamento dell'aliquota minima di conversione."
"Bülach ZH","Bülach hat die Pensionskassenreform mit 60,5 Prozent Nein-Stimmen verworfen. Damit hat die Ablehung in Bülach im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 68,7 Prozent.","Bülach (ZH)","La réforme de la LPP n'a pas trouvé grâce aux yeux des citoyens de Bülach. Ils ont refusé le texte à 60,5 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Bülach avaient alors dit non à 68,7 pour cent à une adaptation du taux de conversion.","Bülach (ZH)","la riforma LPP è stata respinta a Bülach, dove ha riscosso il 60,5 per cento di ""no"". Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 68,7 per cento degli abitanti di Bülach aveva respinto un adeguamento dell'aliquota minima di conversione."
"Dietlikon ZH","Ja zur Pensionskassenreform in Dietlikon. Die Gemeinde hat Vorlage mit 54,7 Prozent der Stimmen angenommen. Damit hat in Dietlikon seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 67,8 Prozent ein Nein in die Urne gelegt.","Dietlikon (ZH)","Les habitants de Dietlikon soutiennent à 54,7 pour cent la réforme de la LPP. Avec ce résultat, Dietlikon bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 67,8 pour cent des voix.","Dietlikon (ZH)","Gli elettori di Dietlikon si sono mostrati favorevoli alla riforma LPP, che ha ricevuto il 54,7 per cento di ""sì"". Con questo risultato, Dietlikon si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 67,8 per cento dei voti contrari.
"
"Eglisau ZH","Eglisau hat die Pensionskassenreform angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 58,4 Prozent zu. Damit hat in Eglisau seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 65,6 Prozent ein Nein in die Urne gelegt.","Eglisau (ZH)","La réforme de la LPP passe la rampe avec 58,4 pour cent de oui à Eglisau. Avec ce résultat, Eglisau bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 65,6 pour cent des voix.","Eglisau (ZH)","la riforma LPP è stata accolta a Eglisau, dove ha riscosso il 58,4 per cento di voti a favore. Con questo risultato, Eglisau si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 65,6 per cento dei voti contrari.
"
"Embrach ZH","Mit 85,9 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Embrach für die Pensionskassenreform gestimmt. Damit hat in Embrach seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 73,4 Prozent ein Nein in die Urne gelegt.","Embrach (ZH)","La population d'Embrach approuve à 85,9 pour cent la réforme de la LPP. Avec ce résultat, Embrach bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 73,4 pour cent des voix.","Embrach (ZH)","I cittadini di Embrach hanno accolto la riforma LPP con il 85,9 per cento di voti a favore. Con questo risultato, Embrach si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 73,4 per cento dei voti contrari.
"
"Freienstein-Teufen ZH","Mit 7'790 Ja zu 5'088 Nein hat sich Freienstein-Teufen für die Pensionskassenreform ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 60,5 Prozent. Damit hat in Freienstein-Teufen seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 72,5 Prozent ein Nein in die Urne gelegt.","Freienstein-Teufen (ZH)","Freienstein-Teufen dit oui à 60,5 pour cent à de la réforme de la LPP. Avec ce résultat, Freienstein-Teufen bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 72,5 pour cent des voix.","Freienstein-Teufen (ZH)","Gli abitanti di Freienstein-Teufen hanno accolto la riforma LPP con il 60,5 per cento di ""sì"". Con questo risultato, Freienstein-Teufen si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 72,5 per cento dei voti contrari.
"
"Glattfelden ZH","59,6 Prozent der Stimmbürgerinnen und Stimmbürger von Glattfelden haben sich gegen die Pensionskassenreform ausgesprochen. Damit hat die Ablehung in Glattfelden im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 73,6 Prozent.","Glattfelden (ZH)","A Glattfelden, les citoyens rejettent à 59,6 pour cent la réforme de la LPP. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Glattfelden avaient alors dit non à 73,6 pour cent à une adaptation du taux de conversion.","Glattfelden (ZH)","Nel comune di Glattfelden, i cittadini hanno respinto la riforma LPP con il 59,6 per cento di voti contrari. Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 73,6 per cento degli abitanti di Glattfelden aveva respinto un adeguamento dell'aliquota minima di conversione."
"Hochfelden ZH","55,5 Prozent der Stimmbürgerinnen und Stimmbürger von Hochfelden haben sich für die Pensionskassenreform ausgesprochen. Damit hat in Hochfelden seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 71,5 Prozent ein Nein in die Urne gelegt.","Hochfelden (ZH)","A Hochfelden, les habitants disent oui à  55,5 pour cent à la réforme de la LPP. Avec ce résultat, Hochfelden bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 71,5 pour cent des voix.","Hochfelden (ZH)","Nel comune di Hochfelden, i cittadini hanno accolto la riforma LPP con il 55,5 per cento di voti favorevoli. Con questo risultato, Hochfelden si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 71,5 per cento dei voti contrari.
"
"Höri ZH","50,2 Prozent der Stimmbürgerinnen und Stimmbürger von Höri haben sich gegen die Pensionskassenreform ausgesprochen. Damit hat die Ablehung in Höri im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 66,2 Prozent.","Höri (ZH)","A Höri, les citoyens rejettent à 50,2 pour cent la réforme de la LPP. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Höri avaient alors dit non à 66,2 pour cent à une adaptation du taux de conversion.","Höri (ZH)","Nel comune di Höri, i cittadini hanno respinto la riforma LPP con il 50,2 per cento di voti contrari. Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 66,2 per cento degli abitanti di Höri aveva respinto un adeguamento dell'aliquota minima di conversione."
"Hüntwangen ZH","Mit 7'074 Nein zu 3'008 Ja haben die Stimmbürgerinnen und Stimmbürger von Hüntwangen die Pensionskassenreform abgelehnt. Das sind 70,2 Prozent. Damit ist in Hüntwangen die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 63,1 Prozent.","Hüntwangen (ZH)","La population de Hüntwangen rejette à 70,2 pour cent des voix la réforme de la LPP. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Hüntwangen à une adaptation du taux de conversion était alors de 63,1 pour cent.","Hüntwangen (ZH)","A Hüntwangen gli abitanti si sono opposti alla riforma LPP con il 70,2 per cento di voti a sfavore. Il rifiuto della riforma LPP a Hüntwangen si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 63,1 per cento dei cittadini."
"Kloten ZH","Die Pensionskassenreform ist in Kloten mit 77,6 Prozent der Stimmen angenommen worden. Damit hat in Kloten seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 69,6 Prozent ein Nein in die Urne gelegt.","Kloten (ZH)","La réforme de la LPP est approuvée à Kloten par 77,6 pour cent des votants. Avec ce résultat, Kloten bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 69,6 pour cent des voix.","Kloten (ZH)","A Kloten gli abitanti hanno accolto la riforma LPP con il 77,6 per cento di ""sì"". Con questo risultato, Kloten si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 69,6 per cento dei voti contrari.
"
"Lufingen ZH","53,8 Prozent der Stimmbürgerinnen und Stimmbürger von Lufingen haben sich für die Pensionskassenreform ausgesprochen. Damit hat in Lufingen seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 70,1 Prozent ein Nein in die Urne gelegt.","Lufingen (ZH)","A Lufingen, les habitants disent oui à  53,8 pour cent à la réforme de la LPP. Avec ce résultat, Lufingen bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 70,1 pour cent des voix.","Lufingen (ZH)","Nel comune di Lufingen, i cittadini hanno accolto la riforma LPP con il 53,8 per cento di voti favorevoli. Con questo risultato, Lufingen si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 70,1 per cento dei voti contrari.
"
"Nürensdorf ZH","Mit 2'201 Nein zu 397 Ja haben die Stimmbürgerinnen und Stimmbürger von Nürensdorf die Pensionskassenreform abgelehnt. Das sind 84,7 Prozent. Damit ist in Nürensdorf die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 65,9 Prozent.","Nürensdorf (ZH)","La population de Nürensdorf rejette à 84,7 pour cent des voix la réforme de la LPP. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Nürensdorf à une adaptation du taux de conversion était alors de 65,9 pour cent.","Nürensdorf (ZH)","A Nürensdorf gli abitanti si sono opposti alla riforma LPP con il 84,7 per cento di voti a sfavore. Il rifiuto della riforma LPP a Nürensdorf si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 65,9 per cento dei cittadini."
"Oberembrach ZH","Oberembrach hat die Pensionskassenreform mit 99,5 Prozent Nein-Stimmen verworfen. Damit ist in Oberembrach die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 63,6 Prozent.","Oberembrach (ZH)","La réforme de la LPP n'a pas trouvé grâce aux yeux des citoyens d'Oberembrach. Ils ont refusé le texte à 99,5 pour cent. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Oberembrach à une adaptation du taux de conversion était alors de 63,6 pour cent.","Oberembrach (ZH)","la riforma LPP è stata respinta a Oberembrach, dove ha riscosso il 99,5 per cento di ""no"". Il rifiuto della riforma LPP a Oberembrach si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 63,6 per cento dei cittadini."
"Opfikon ZH","71 Prozent der Stimmbürgerinnen und Stimmbürger in Opfikon haben Ja gesagt zur Pensionskassenreform. Damit hat in Opfikon seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 73,3 Prozent ein Nein in die Urne gelegt.","Opfikon (ZH)","Les habitants d'Opfikon acceptent avec 71 pour cent de oui la réforme de la LPP. Avec ce résultat, Opfikon bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 73,3 pour cent des voix.","Opfikon (ZH)","Il 71 per cento degli elettori di Opfikon ha accolto la riforma LPP. Con questo risultato, Opfikon si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 73,3 per cento dei voti contrari.
"
"Rafz ZH","In Rafz hat die Pensionskassenreform keine Mehrheit gefunden: 84,9 Prozent haben die Vorlage abgelehnt. Damit ist in Rafz die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 66,3 Prozent.","Rafz (ZH)","C'est non à la réforme de la LPP à Rafz. Les habitants ont refusé le texte à 84,9 pour cent. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Rafz à une adaptation du taux de conversion était alors de 66,3 pour cent.","Rafz (ZH)","Gli elettori di Rafz si sono mostrati scettici nei confronti della riforma LPP, che è stata respinta con il 84,9 per cento di voti contrari. Il rifiuto della riforma LPP a Rafz si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 66,3 per cento dei cittadini."
