"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Kloten ZH","In Kloten hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 58,4 Prozent verworfen. Kloten hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Kloten (ZH)","A Kloten, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 58,4 pour cent des voix. Kloten a rejeté l'initiative, tout comme son canton.","Kloten ZH","A Kloten gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 58,4 per cento di voti a sfavore. Kloten ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Lufingen ZH","Nein zur Prämienentlastungsinitiative in Lufingen. Die Gemeinde hat die Vorlage mit 70,2 Prozent abgelehnt. Lufingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Lufingen (ZH)","A Lufingen, les habitants disent non à 70,2 pour cent à l'initiative ""d'allègement des primes"" du PS. Lufingen a rejeté l'initiative, tout comme son canton.","Lufingen ZH","Nel comune di Lufingen, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 70,2 per cento di voti contrari. Lufingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Nürensdorf ZH","In Nürensdorf hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 74,8 Prozent verworfen. Nürensdorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Nürensdorf (ZH)","A Nürensdorf, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 74,8 pour cent des voix. Nürensdorf a rejeté l'initiative, tout comme son canton.","Nürensdorf ZH","A Nürensdorf gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 74,8 per cento di voti a sfavore. Nürensdorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oberembrach ZH","Oberembrach hat die Prämienentlastungsinitiative mit 77,3 Prozent abgelehnt. Oberembrach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Oberembrach (ZH)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Oberembrach avec 77,3 pour cent de non. Oberembrach a rejeté l'initiative, tout comme son canton.","Oberembrach ZH","L'iniziativa per premi meno onerosi del PS è stata respinta a Oberembrach, dove ha riscosso il 77,3 per cento di ""no"". Oberembrach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Opfikon ZH","Keine Mehrheit für die Prämienentlastungsinitiative in Opfikon: Mit 1'773 Nein-Stimmen zu 1'188 Ja-Stimmen oder 59,9 Prozent hat die Gemeinde das Volksbegehren verworfen. Opfikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Opfikon (ZH)","C'est non à 59,9 pour cent à l'initiative ""d'allègement des primes"" du PS à Opfikon. Opfikon a rejeté l'initiative, tout comme son canton.","Opfikon ZH","Il 59,9 per cento degli elettori di Opfikon ha respinto l'iniziativa per premi meno onerosi del PS. Opfikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Rafz ZH","Nein zur Prämienentlastungsinitiative in Rafz: Mit 948 Nein- zu 587 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 61,8 Prozent. Rafz hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Rafz (ZH)","L'initiative ""d'allègement des primes"" du PS échoue à Rafz avec 61,8 pour cent des suffrages. Rafz a rejeté l'initiative, tout comme son canton.","Rafz ZH","Gli elettori di Rafz si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 61,8 per cento di voti contrari. Rafz ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Rorbas ZH","In Rorbas hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 61 Prozent verworfen. Rorbas hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Rorbas (ZH)","A Rorbas, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 61 pour cent des voix. Rorbas a rejeté l'initiative, tout comme son canton.","Rorbas ZH","A Rorbas gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 61 per cento di voti a sfavore. Rorbas ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wallisellen ZH","In Wallisellen hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 65 Prozent der abgegebenen Stimmzettel stand ein Nein. Wallisellen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wallisellen (ZH)","Les habitants de Wallisellen rejettent l'initiative ""d'allègement des primes"" du PS avec 65 pour cent de non. Wallisellen a rejeté l'initiative, tout comme son canton.","Wallisellen ZH","I cittadini di Wallisellen hanno respinto l'iniziativa per premi meno onerosi del PS con il 65 per cento di voti contrari. Wallisellen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wasterkingen ZH","Nein zur Prämienentlastungsinitiative in Wasterkingen. Die Gemeinde hat die Vorlage mit 60,7 Prozent abgelehnt. Wasterkingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wasterkingen (ZH)","A Wasterkingen, les habitants disent non à 60,7 pour cent à l'initiative ""d'allègement des primes"" du PS. Wasterkingen a rejeté l'initiative, tout comme son canton.","Wasterkingen ZH","Nel comune di Wasterkingen, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 60,7 per cento di voti contrari. Wasterkingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wil ZH","Nein zur Prämienentlastungsinitiative in Wil ZH. Die Gemeinde hat die Vorlage mit 70,8 Prozent abgelehnt. Wil ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wil (ZH)","A Wil (ZH), les habitants disent non à 70,8 pour cent à l'initiative ""d'allègement des primes"" du PS. Wil (ZH) a rejeté l'initiative, tout comme son canton.","Wil ZH ZH","Nel comune di Wil ZH, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 70,8 per cento di voti contrari. Wil ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Winkel ZH","Keine Mehrheit für die Prämienentlastungsinitiative in Winkel: Mit 1'317 Nein-Stimmen zu 494 Ja-Stimmen oder 72,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Winkel hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Winkel (ZH)","C'est non à 72,7 pour cent à l'initiative ""d'allègement des primes"" du PS à Winkel. Winkel a rejeté l'initiative, tout comme son canton.","Winkel ZH","Il 72,7 per cento degli elettori di Winkel ha respinto l'iniziativa per premi meno onerosi del PS. Winkel ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Bachs ZH","In Bachs hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 70,1 Prozent verworfen. Bachs hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Bachs (ZH)","A Bachs, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 70,1 pour cent des voix. Bachs a rejeté l'initiative, tout comme son canton.","Bachs ZH","A Bachs gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 70,1 per cento di voti a sfavore. Bachs ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Boppelsen ZH","In Boppelsen hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 74,7 Prozent der abgegebenen Stimmzettel stand ein Nein. Boppelsen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Boppelsen (ZH)","Les habitants de Boppelsen rejettent l'initiative ""d'allègement des primes"" du PS avec 74,7 pour cent de non. Boppelsen a rejeté l'initiative, tout comme son canton.","Boppelsen ZH","I cittadini di Boppelsen hanno respinto l'iniziativa per premi meno onerosi del PS con il 74,7 per cento di voti contrari. Boppelsen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Buchs ZH","In Buchs ZH hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 65,5 Prozent der abgegebenen Stimmzettel stand ein Nein. Buchs ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Buchs (ZH)","Les habitants de Buchs (ZH) rejettent l'initiative ""d'allègement des primes"" du PS avec 65,5 pour cent de non. Buchs (ZH) a rejeté l'initiative, tout comme son canton.","Buchs ZH","I cittadini di Buchs ZH hanno respinto l'iniziativa per premi meno onerosi del PS con il 65,5 per cento di voti contrari. Buchs ZH ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Dällikon ZH","Dällikon hat die Prämienentlastungsinitiative mit 65,2 Prozent abgelehnt. Dällikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dällikon (ZH)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Dällikon avec 65,2 pour cent de non. Dällikon a rejeté l'initiative, tout comme son canton.","Dällikon ZH","L'iniziativa per premi meno onerosi del PS è stata respinta a Dällikon, dove ha riscosso il 65,2 per cento di ""no"". Dällikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Dänikon ZH","In Dänikon hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 71,3 Prozent der abgegebenen Stimmzettel stand ein Nein. Dänikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dänikon (ZH)","Les habitants de Dänikon rejettent l'initiative ""d'allègement des primes"" du PS avec 71,3 pour cent de non. Dänikon a rejeté l'initiative, tout comme son canton.","Dänikon ZH","I cittadini di Dänikon hanno respinto l'iniziativa per premi meno onerosi del PS con il 71,3 per cento di voti contrari. Dänikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Dielsdorf ZH","Nein zur Prämienentlastungsinitiative in Dielsdorf. Die Gemeinde hat die Vorlage mit 63,7 Prozent abgelehnt. Dielsdorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dielsdorf (ZH)","A Dielsdorf, les habitants disent non à 63,7 pour cent à l'initiative ""d'allègement des primes"" du PS. Dielsdorf a rejeté l'initiative, tout comme son canton.","Dielsdorf ZH","Nel comune di Dielsdorf, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 63,7 per cento di voti contrari. Dielsdorf ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Hüttikon ZH","Hüttikon hat die Prämienentlastungsinitiative mit 74,1 Prozent abgelehnt. Hüttikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Hüttikon (ZH)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Hüttikon avec 74,1 pour cent de non. Hüttikon a rejeté l'initiative, tout comme son canton.","Hüttikon ZH","L'iniziativa per premi meno onerosi del PS è stata respinta a Hüttikon, dove ha riscosso il 74,1 per cento di ""no"". Hüttikon ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Neerach ZH","Nein zur Prämienentlastungsinitiative in Neerach: Mit 937 Nein- zu 303 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 75,6 Prozent. Neerach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Neerach (ZH)","L'initiative ""d'allègement des primes"" du PS échoue à Neerach avec 75,6 pour cent des suffrages. Neerach a rejeté l'initiative, tout comme son canton.","Neerach ZH","Gli elettori di Neerach si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 75,6 per cento di voti contrari. Neerach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Niederglatt ZH","Keine Mehrheit für die Prämienentlastungsinitiative in Niederglatt: Mit 850 Nein-Stimmen zu 446 Ja-Stimmen oder 65,6 Prozent hat die Gemeinde das Volksbegehren verworfen. Niederglatt hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Niederglatt (ZH)","C'est non à 65,6 pour cent à l'initiative ""d'allègement des primes"" du PS à Niederglatt. Niederglatt a rejeté l'initiative, tout comme son canton.","Niederglatt ZH","Il 65,6 per cento degli elettori di Niederglatt ha respinto l'iniziativa per premi meno onerosi del PS. Niederglatt ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Niederhasli ZH","In Niederhasli hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 63 Prozent verworfen. Niederhasli hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Niederhasli (ZH)","A Niederhasli, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 63 pour cent des voix. Niederhasli a rejeté l'initiative, tout comme son canton.","Niederhasli ZH","A Niederhasli gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 63 per cento di voti a sfavore. Niederhasli ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Niederweningen ZH","Keine Mehrheit für die Prämienentlastungsinitiative in Niederweningen: Mit 703 Nein-Stimmen zu 337 Ja-Stimmen oder 67,6 Prozent hat die Gemeinde das Volksbegehren verworfen. Niederweningen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Niederweningen (ZH)","C'est non à 67,6 pour cent à l'initiative ""d'allègement des primes"" du PS à Niederweningen. Niederweningen a rejeté l'initiative, tout comme son canton.","Niederweningen ZH","Il 67,6 per cento degli elettori di Niederweningen ha respinto l'iniziativa per premi meno onerosi del PS. Niederweningen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oberglatt ZH","61,7 Prozent der Stimmbürgerinnen und Stimmbürger von Oberglatt sagen Nein zur Prämienentlastungsinitiative. Oberglatt hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Oberglatt (ZH)","Les habitants d'Oberglatt s'opposent à l'initiative ""d'allègement des primes"" du PS avec 61,7 pour cent de non. Oberglatt a rejeté l'initiative, tout comme son canton.","Oberglatt ZH","Gli abitanti di Oberglatt hanno respinto l'iniziativa per premi meno onerosi del PS con il 61,7 per cento di ""no"". Oberglatt ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oberweningen ZH","In Oberweningen hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 61,5 Prozent der abgegebenen Stimmzettel stand ein Nein. Oberweningen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Oberweningen (ZH)","Les habitants d'Oberweningen rejettent l'initiative ""d'allègement des primes"" du PS avec 61,5 pour cent de non. Oberweningen a rejeté l'initiative, tout comme son canton.","Oberweningen ZH","I cittadini di Oberweningen hanno respinto l'iniziativa per premi meno onerosi del PS con il 61,5 per cento di voti contrari. Oberweningen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Otelfingen ZH","67,6 Prozent der Stimmbürgerinnen und Stimmbürger von Otelfingen sagen Nein zur Prämienentlastungsinitiative. Otelfingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Otelfingen (ZH)","Les habitants d'Otelfingen s'opposent à l'initiative ""d'allègement des primes"" du PS avec 67,6 pour cent de non. Otelfingen a rejeté l'initiative, tout comme son canton.","Otelfingen ZH","Gli abitanti di Otelfingen hanno respinto l'iniziativa per premi meno onerosi del PS con il 67,6 per cento di ""no"". Otelfingen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
