"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Rafz ZH","68,1 Prozent der Stimmbürgerinnen und Stimmbürger von Rafz haben das Stromgesetz angenommen. Rafz hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Rafz (ZH)","Les électeurs de Rafz valident la loi sur l'électricité avec 68,1 pour cent des voix. Rafz a approuvé la loi, tout comme son canton.","Rafz ZH","Gli elettori di Rafz si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 68,1 per cento di ""sì"". Rafz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Rorbas ZH","In Rorbas hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 62,9 Prozent angenommen. Rorbas hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Rorbas (ZH)","A Rorbas, les habitants sont favorables à la loi sur l'électricité avec 62,9 pour cent des suffrages. Rorbas a approuvé la loi, tout comme son canton.","Rorbas ZH","A Rorbas gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 62,9 per cento di ""sì"". Rorbas ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Wallisellen ZH","Die Gemeinde Wallisellen hat das Stromgesetz mit 71,9 Prozent Ja-Stimmen angenommen. Wallisellen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Wallisellen (ZH)","Les habitants de Wallisellen acceptent la loi sur l'électricité avec 71,9 pour cent de oui. Wallisellen a approuvé la loi, tout comme son canton.","Wallisellen ZH","I cittadini di Wallisellen hanno accolto la legge sull'approvvigionamento elettrico con il 71,9 per cento di voti a favore. Wallisellen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Wasterkingen ZH","Die Gemeinde Wasterkingen hat das Stromgesetz mit 67,3 Prozent angenommen. Wasterkingen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Wasterkingen (ZH)","A Wasterkingen, les habitants disent oui à 67,3 pour cent à la loi sur l'électricité. Wasterkingen a approuvé la loi, tout comme son canton.","Wasterkingen ZH","Nel comune di Wasterkingen, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 67,3 per cento di voti favorevoli. Wasterkingen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Wil ZH","Die Gemeinde Wil ZH hat das Stromgesetz mit 61,1 Prozent angenommen. Wil ZH hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Wil (ZH)","A Wil (ZH), les habitants disent oui à 61,1 pour cent à la loi sur l'électricité. Wil (ZH) a approuvé la loi, tout comme son canton.","Wil ZH ZH","Nel comune di Wil ZH, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 61,1 per cento di voti favorevoli. Wil ZH ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Winkel ZH","68,8 Prozent der Abstimmenden in der Gemeinde Winkel haben Ja gesagt zum Stromgesetz. Winkel hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Winkel (ZH)","C'est oui à 68,8 pour cent à la loi sur l'électricité à Winkel. Winkel a approuvé la loi, tout comme son canton.","Winkel ZH","Il 68,8 per cento degli elettori di Winkel ha accolto la legge sull'approvvigionamento elettrico. Winkel ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Bachs ZH","In Bachs hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 63,3 Prozent angenommen. Bachs hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Bachs (ZH)","A Bachs, les habitants sont favorables à la loi sur l'électricité avec 63,3 pour cent des suffrages. Bachs a approuvé la loi, tout comme son canton.","Bachs ZH","A Bachs gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 63,3 per cento di ""sì"". Bachs ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Boppelsen ZH","Die Gemeinde Boppelsen hat das Stromgesetz mit 64,2 Prozent Ja-Stimmen angenommen. Boppelsen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Boppelsen (ZH)","Les habitants de Boppelsen acceptent la loi sur l'électricité avec 64,2 pour cent de oui. Boppelsen a approuvé la loi, tout comme son canton.","Boppelsen ZH","I cittadini di Boppelsen hanno accolto la legge sull'approvvigionamento elettrico con il 64,2 per cento di voti a favore. Boppelsen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Buchs ZH","Die Gemeinde Buchs ZH hat das Stromgesetz mit 64 Prozent Ja-Stimmen angenommen. Buchs ZH hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Buchs (ZH)","Les habitants de Buchs (ZH) acceptent la loi sur l'électricité avec 64 pour cent de oui. Buchs (ZH) a approuvé la loi, tout comme son canton.","Buchs ZH","I cittadini di Buchs ZH hanno accolto la legge sull'approvvigionamento elettrico con il 64 per cento di voti a favore. Buchs ZH ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Dällikon ZH","Ja zum Stromgesetz in Dällikon. Die Gemeinde hat die Vorlage mit 60,9 Prozent der Stimmen angenommen. Dällikon hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Dällikon (ZH)","La loi sur l'électricité passe la rampe à Dällikon avec 60,9 pour cent de oui. Dällikon a approuvé la loi, tout comme son canton.","Dällikon ZH","La legge sull'approvvigionamento elettrico è stata accolta a Dällikon, dove ha riscosso il 60,9 per cento di voti a favore. Dällikon ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Dänikon ZH","Die Gemeinde Dänikon hat das Stromgesetz mit 62 Prozent Ja-Stimmen angenommen. Dänikon hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Dänikon (ZH)","Les habitants de Dänikon acceptent la loi sur l'électricité avec 62 pour cent de oui. Dänikon a approuvé la loi, tout comme son canton.","Dänikon ZH","I cittadini di Dänikon hanno accolto la legge sull'approvvigionamento elettrico con il 62 per cento di voti a favore. Dänikon ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Dielsdorf ZH","Die Gemeinde Dielsdorf hat das Stromgesetz mit 67,9 Prozent angenommen. Dielsdorf hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Dielsdorf (ZH)","A Dielsdorf, les habitants disent oui à 67,9 pour cent à la loi sur l'électricité. Dielsdorf a approuvé la loi, tout comme son canton.","Dielsdorf ZH","Nel comune di Dielsdorf, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 67,9 per cento di voti favorevoli. Dielsdorf ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Hüttikon ZH","Hüttikon hat das Stromgesetz mit 50,4 Prozent abgelehnt. Hüttikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Hüttikon (ZH)","La loi sur l'électricité ne passe pas la rampe à Hüttikon avec 50,4 pour cent de non. Hüttikon a rejeté la loi, contrairement à son canton.","Hüttikon ZH","La legge sull'approvvigionamento elettrico è stata respinta a Hüttikon, dove ha riscosso il 50,4 per cento di ""no"". Hüttikon ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Neerach ZH","63 Prozent der Stimmbürgerinnen und Stimmbürger von Neerach haben das Stromgesetz angenommen. Neerach hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Neerach (ZH)","Les électeurs de Neerach valident la loi sur l'électricité avec 63 pour cent des voix. Neerach a approuvé la loi, tout comme son canton.","Neerach ZH","Gli elettori di Neerach si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 63 per cento di ""sì"". Neerach ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Niederglatt ZH","63,1 Prozent der Abstimmenden in der Gemeinde Niederglatt haben Ja gesagt zum Stromgesetz. Niederglatt hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Niederglatt (ZH)","C'est oui à 63,1 pour cent à la loi sur l'électricité à Niederglatt. Niederglatt a approuvé la loi, tout comme son canton.","Niederglatt ZH","Il 63,1 per cento degli elettori di Niederglatt ha accolto la legge sull'approvvigionamento elettrico. Niederglatt ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Niederhasli ZH","In Niederhasli hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 65 Prozent angenommen. Niederhasli hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Niederhasli (ZH)","A Niederhasli, les habitants sont favorables à la loi sur l'électricité avec 65 pour cent des suffrages. Niederhasli a approuvé la loi, tout comme son canton.","Niederhasli ZH","A Niederhasli gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 65 per cento di ""sì"". Niederhasli ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Niederweningen ZH","70,3 Prozent der Abstimmenden in der Gemeinde Niederweningen haben Ja gesagt zum Stromgesetz. Niederweningen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Niederweningen (ZH)","C'est oui à 70,3 pour cent à la loi sur l'électricité à Niederweningen. Niederweningen a approuvé la loi, tout comme son canton.","Niederweningen ZH","Il 70,3 per cento degli elettori di Niederweningen ha accolto la legge sull'approvvigionamento elettrico. Niederweningen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Oberglatt ZH","Ja zum Stromgesetz in Oberglatt: Mit 62,5 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Oberglatt hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Oberglatt (ZH)","Les habitants d'Oberglatt approuvent la loi sur l'électricité avec 62,5 pour cent des voix. Oberglatt a approuvé la loi, tout comme son canton.","Oberglatt ZH","Gli abitanti di Oberglatt hanno accolto la legge sull'approvvigionamento elettrico con il 62,5 per cento di ""sì"". Oberglatt ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Oberweningen ZH","Die Gemeinde Oberweningen hat das Stromgesetz mit 65,4 Prozent Ja-Stimmen angenommen. Oberweningen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Oberweningen (ZH)","Les habitants d'Oberweningen acceptent la loi sur l'électricité avec 65,4 pour cent de oui. Oberweningen a approuvé la loi, tout comme son canton.","Oberweningen ZH","I cittadini di Oberweningen hanno accolto la legge sull'approvvigionamento elettrico con il 65,4 per cento di voti a favore. Oberweningen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Otelfingen ZH","Ja zum Stromgesetz in Otelfingen: Mit 67,8 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Otelfingen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Otelfingen (ZH)","Les habitants d'Otelfingen approuvent la loi sur l'électricité avec 67,8 pour cent des voix. Otelfingen a approuvé la loi, tout comme son canton.","Otelfingen ZH","Gli abitanti di Otelfingen hanno accolto la legge sull'approvvigionamento elettrico con il 67,8 per cento di ""sì"". Otelfingen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Regensberg ZH","79,5 Prozent der Stimmbürgerinnen und Stimmbürger von Regensberg haben das Stromgesetz angenommen. Regensberg hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Regensberg (ZH)","Les électeurs de Regensberg valident la loi sur l'électricité avec 79,5 pour cent des voix. Regensberg a approuvé la loi, tout comme son canton.","Regensberg ZH","Gli elettori di Regensberg si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 79,5 per cento di ""sì"". Regensberg ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Regensdorf ZH","63,5 Prozent der Stimmbürgerinnen und Stimmbürger von Regensdorf haben das Stromgesetz angenommen. Regensdorf hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Regensdorf (ZH)","Les électeurs de Regensdorf valident la loi sur l'électricité avec 63,5 pour cent des voix. Regensdorf a approuvé la loi, tout comme son canton.","Regensdorf ZH","Gli elettori di Regensdorf si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 63,5 per cento di ""sì"". Regensdorf ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Rümlang ZH","Die Gemeinde Rümlang hat das Stromgesetz mit 60 Prozent Ja-Stimmen angenommen. Rümlang hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Rümlang (ZH)","Les habitants de Rümlang acceptent la loi sur l'électricité avec 60 pour cent de oui. Rümlang a approuvé la loi, tout comme son canton.","Rümlang ZH","I cittadini di Rümlang hanno accolto la legge sull'approvvigionamento elettrico con il 60 per cento di voti a favore. Rümlang ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Schleinikon ZH","Ja zum Stromgesetz in Schleinikon. Die Gemeinde hat die Vorlage mit 57,1 Prozent der Stimmen angenommen. Schleinikon hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Schleinikon (ZH)","La loi sur l'électricité passe la rampe à Schleinikon avec 57,1 pour cent de oui. Schleinikon a approuvé la loi, tout comme son canton.","Schleinikon ZH","La legge sull'approvvigionamento elettrico è stata accolta a Schleinikon, dove ha riscosso il 57,1 per cento di voti a favore. Schleinikon ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Schöfflisdorf ZH","Die Gemeinde Schöfflisdorf hat das Stromgesetz mit 61,7 Prozent Ja-Stimmen angenommen. Schöfflisdorf hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Schöfflisdorf (ZH)","Les habitants de Schöfflisdorf acceptent la loi sur l'électricité avec 61,7 pour cent de oui. Schöfflisdorf a approuvé la loi, tout comme son canton.","Schöfflisdorf ZH","I cittadini di Schöfflisdorf hanno accolto la legge sull'approvvigionamento elettrico con il 61,7 per cento di voti a favore. Schöfflisdorf ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Stadel ZH","Ja zum Stromgesetz in Stadel: Mit 61,4 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Stadel hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Stadel (ZH)","Les habitants de Stadel approuvent la loi sur l'électricité avec 61,4 pour cent des voix. Stadel a approuvé la loi, tout comme son canton.","Stadel ZH","Gli abitanti di Stadel hanno accolto la legge sull'approvvigionamento elettrico con il 61,4 per cento di ""sì"". Stadel ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Steinmaur ZH","Die Gemeinde Steinmaur hat das Stromgesetz mit 69,1 Prozent Ja-Stimmen angenommen. Steinmaur hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Steinmaur (ZH)","Les habitants de Steinmaur acceptent la loi sur l'électricité avec 69,1 pour cent de oui. Steinmaur a approuvé la loi, tout comme son canton.","Steinmaur ZH","I cittadini di Steinmaur hanno accolto la legge sull'approvvigionamento elettrico con il 69,1 per cento di voti a favore. Steinmaur ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Weiach ZH","55,6 Prozent der Stimmbürgerinnen und Stimmbürger von Weiach haben das Stromgesetz angenommen. Weiach hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Weiach (ZH)","Les électeurs de Weiach valident la loi sur l'électricité avec 55,6 pour cent des voix. Weiach a approuvé la loi, tout comme son canton.","Weiach ZH","Gli elettori di Weiach si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 55,6 per cento di ""sì"". Weiach ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Bäretswil ZH","Bäretswil hat das Stromgesetz mit 54 Prozent abgelehnt. Bäretswil hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Bäretswil (ZH)","La loi sur l'électricité ne passe pas la rampe à Bäretswil avec 54 pour cent de non. Bäretswil a rejeté la loi, contrairement à son canton.","Bäretswil ZH","La legge sull'approvvigionamento elettrico è stata respinta a Bäretswil, dove ha riscosso il 54 per cento di ""no"". Bäretswil ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
